,0,1,2,3,
2050,그런가? 아 나도 부모 잘 만나서 용돈받아서 여자들이나 꼬시고 싶네 우리 애미애비는 왜 하나같이 그 모냥이냐,1,"['그렇', 'ᆫ가', '?', '아', '나', '도', '부모', '잘', '만나', '어서', '용돈', '받', '어서', '여자', '들', '이나', '꼬시', '고', '싶', '네', '우리', '애미애비', '비', '는', '왜', '하나같이', '그', '모냥', '이', '냐']","애미,애비,애미애비,",
2051,그놈들 다 남자고 성희롱하는 거임 루저방구석췡럼들 다 죽여버려 진짜,1,"['그놈', '들', '다', '남자', '이', '고', '성희롱', '하', '는', '거', '이', 'ᆷ', '루저', '방구석', '췡', '럼', '들', '다', '죽이', '어', '버리', '어', '진짜']","루저,방구석췡럼,",
2052,근데 쟤는 부모 아니었음 이정도로 언급도 안 됐을 거 같음 이렇게 듣본데 이름까지 써 주다니,1,"['근데', '쟤', '는', '부모', '아니', '었', '음', '이', '정도', '로', '언급', '도', '안', '되', '었', '을', '거', '같', '음', '이렇', '게', '듣', '보', 'ᆫ데', '이름', '까지', '쓰', '어', '주', '다니']","듣보,듣본데,",
2053,걔네 지능이면 원숭이 급이니까 죽여도 동물 도축한 셈 칠 수 있지 않나?,1,"['걔', '네', '지능', '이', '면', '원숭이', '급', '이', '니까', '죽이', '어도', '동물', '도축', '하', 'ᆫ', '셈', '치', 'ᆯ', '수', '있', '지', '않', '나', '?']","원숭이,",
2054,이게 그 쇼윈도 부부냐 ㅋㅋ? 결혼 왜했냐 걍 이혼해라 뷩신아,1,"['이것', '이', '그', '쇼윈도', '부부', '이', '냐', 'ㅋㅋ', '?', '결혼', '왜', '하', '었', '냐', '걍', '이혼', '하', '어라', '뷩신', '아']",쇼윈도ㄱ,
2055,머저리가 좋다고 웃는 거 봐라,1,"['머저리', '가', '좋', '다고', '웃', '는', '거', '보', '어라']","머저리,",
2056,그 남자 또 공개연애하던데 낯짝 질라 두꺼운 듯,1,"['그', '남자', '또', '공개', '연애', '하', '던데', '낯짝', '지', 'ᆯ라', '두껍', '은', '듯']","낯짝,",
2057,내가 집에 찾아가서 눈알 조자 버리기 전에 사과해라,1,"['나', '가', '집', '에', '찾아가', '어서', '눈알', '조', '이', '자', '버리', '기', '전', '에', '사과', '하', '어라']","눈알,조자,조자버리,",
2058,저런 탈인간들 찢어 죽이는 건 당연한 수순이지,1,"['저런', '탈', '인간', '들', '찢', '어', '죽이', '는', '거', 'ᆫ', '당연', '하', 'ᆫ', '수순', '이', '지']","탈인간,찢어죽이,",
2059,저놈 가족들 일가친척들도 다 죽이고 시체들은 부관참시해야 해,1,"['저놈', '가족', '들', '일가친척', '들', '도', '다', '죽이', '고', '시체', '들', '은', '부관참시', '하', '어야', '하', '어']","시체,부관참시,",
2060,용서나 교화는 사람한테 해당하는 말이지 저런 건 즉살이야,1,"['용서', '나', '교화', '는', '사람', '한테', '해당', '하', '는', '말', '이', '지', '저런', '거', 'ᆫ', '즉', '살', '이', '야']","즉살,",
2061,짱깨들은 실력도 없는데 머라기만 많아서 투표하면 무조건 1등이야,1,"['짱깨', '들', '은', '실력', '도', '없', '는', '데', '머라기', '만', '많', '어서', '투표', '하', '면', '무조건', '1', '등', '이', '야']","짱깨,머라기,",
2062,진짜 법 줫같이 만드네 문재앙련이,1,"['진짜', '법', '줫', '같이', '만들', '네', '문', '재', '앙련', '이']","줫,줫같이,문재앙,재앙련,",
2063,그 목소리만 들어도 살인 충동 올라온다.,1,"['그', '목소리', '만', '듣', '어도', '살인', '충동', '올라오', 'ᆫ다', '.']","살인,살인충동,",
2064,1호선 노인네들 볼 때마다 꼬챙이로 찍어버리고 싶어,1,"['1', '호', '선', '노인', '네', '들', '보', 'ᆯ', '때', '마다', '꼬챙이', '로', '찍', '어', '버리', '고', '싶', '어']","꼬챙이,찍어버리,",
2065,백신맞은흑우들 특징이 만든놈 검토하는놈 승인내는놈도 잘 모르는걸 지들이 맞음 ㅋㅋ,1,"['백신', '맞', '은', '흑우', '들', '특징', '이', '만드', 'ᆫ', '놈', '검토', '하', '는', '놈', '승인', '내', '는', '놈', '도', '잘', '모르', '는', '거', 'ᆯ', '지', '들', '이', '맞', '음', 'ㅋㅋ']","흑우,",
2066,대부분 얼굴만 봐도 답 없는 한남충들임,1,"['대부분', '얼굴', '만', '보', '어도', '답', '없', '는', '한', '남', '충', '들이', 'ᆷ']","한남,한남충,충,",
2067,이번에 제사하는데 진짜 울개비 죽이고 살인사건 뉴스 기사로 만날 뻔 했잖니,1,"['이번', '에', '제사', '하', '는', '데', '진짜', '울', '개비', '죽이', '고', '살인', '사건', '뉴스', '기사', '로', '만나', 'ᆯ', '뻔', '하', '었', '지', '않', '니']","울개비,살인,",
2068,니 입 꼬매버릴까,1,"['니', '입', '꼬매', '어', '버리', 'ᆯ까']","입꼬매,",
2069,발정충 새끼들이 노콘으로 싸지르니깐 이렇게 된거 ㅋㅋ,1,"['발정', '충', 'ㅅㄲ', '들', '이', '노콘', '으로', '싸지르', '니깐', '이렇', '게', '되', 'ᆫ', '거', 'ㅋㅋ']","발정충,충,새끼,",
2070,오랜만에 쇠몽둥이로 맞아야겠구나,1,"['오랜만', '에', '쇠', '몽둥이', '로', '맞', '어야', '겠', '구나']","쇠몽둥이,",
2071,아니면 머리 텅텅이 지잡대 출신이신가요?,1,"['아니면', '머리', '텅텅', '이', '지잡대', '출신', '이', '시', 'ᆫ가요', '?']","머리텅텅,지잡대,",
2072,망했노 이기야.,1,"['망하', '었', '노', '이기', '이', '야', '.']","이기야,",
2073,그 나이에 엄마돈으로 피씨방충질 안 챙피하냐?,1,"['그', '나이', '에', '엄마', '돈', '으로', '피씨방충', '질', '안', '챙피', '하', '냐', '?']","피씨방충,",
2074,관종 씝떠라이지 변태 성애자 씝덕후라 상종하면 안될듯,1,"['관', '종', '씝떠라이지', '변태', '성애', '이', '자', '씝덕후라', '상종', '하', '면', '안', '되', 'ᆯ', '듯']","관종,씝떠라이,씝,떠라이,씝덕후,덕후,상종,",
2075,저런 쓰레기 새싹들 염산 부어서 암매장 해도 무죄다,1,"['저런', '쓰레기', '새싹', '들', '염산', '붓', '어서', '암매장', '하', '어도', '무죄', '하', '다']","염산,암매장,",
2076,얘 눈 봐라 어디서 눈을 가자미 처럼 치켜뜨고 있어 눈 깔아,1,"['얘', '눈', '보', '어라', '어디', '서', '눈', '을', '가자미', '처럼', '치켜뜨', '고', '있', '어', '눈', '깔', '어']","눈깔어,눈깔아,",
2077,오 빡통가리 내가 너 금리 개념 아는지 모르는지 테스트한건데 통과했네,1,"['오', '빡통가리', '나', '가', '너', '금리', '개념', '알', '는지', '모르', '는', '지', '테스트', '하', 'ᆫ', '거', '이', 'ᆫ데', '통과', '하', '었', '네']","빡통가리,",
2078,이 국뽕 장애인이 뭔 소리야? 고소득 부자한테나 좋지.,1,"['이', '국', '뽕', '장애인', '이', '뭔', '소리', '이', '야', '?', '고', '소득', '부자', '한테', '나', '좋', '지', '.']","국뽕,장애인,",
2079,닭 순살처럼 뇌도 하얗다 못해 투명한 닭머갈놈 맞을만 하니까 맞지,1,"['닭', '순', '살', '처럼', '뇌', '도', '하얗', '다', '못', '하', '어', '투명', '하', 'ᆫ', '닭머갈', '놈', '맞', '을', '만', '하', '니까', '맞', '지']","닭머갈,닭머갈놈,",
2080,지능 낮은 너한테 그런 말 들으니깐 샷건마렵다;;,1,"['지능', '낮', '은', '너', '한테', '그런', '말', '듣', '으니깐', '샷', '건', '마렵', '다', ';;']","샷건,샷건마렵,",
2081,진짜 개발리는 넘이 또 설치네,1,"['진짜', '개발', '리', '는', '넘', '이', '또', '설치', '네']","개발리,",
2082,역시 아줌마들은 좀 쳐맞아야 주제파악하고 조용조용 살지,1,"['역시', '아줌마', '들', '은', '좀', '치', '어', '맞', '어야', '주제', '파악', '하', '고', '조용조용', '살', '지']","치어맞어야,쳐맞아야,주제파악,",
2083,똥꼬충들 개극혐이야,1,"['똥꼬충들', '개극혐', '이', '야']","똥꼬충,개극혐,극혐,",
2084,뺨따구를 갈겨줄게 내가,1,"['뺨따구', '를', '갈기', '어', '주', 'ᆯ게', '나', '가']","뺨따구,",
2085,OO 그리고 그 부모는 이자까지 쳐서 돈 다 갚고 벼락맞아 죽어라.,1,"['OO', '그리고', '그', '부모', '는', '이자', '까지', '치', '어서', '돈', '다', '갚', '고', '벼락', '맞', '어', '죽', '어라', '.']","벼락맞어,벼락맞,벼락맞아,",
2086,똠양꿍년들 냄새 오져서 근처도 가기 싫음,1,"['똠양꿍', '년', '들', '냄새', '오지', '어서', '근처', '도', '가', '기', '싫', '음']","똥양꿍년,",
2087,인성이 빻은 걸로 모자라 가루가 되겠어.,1,"['인성', '이', '빻', '은', '거', 'ᆯ로', '모자라', '어', '가루', '가', '되', '겠', '어', '.']","빻,",
2088,못생긴애들은 상판뗴기도 두껍드라,1,"['못생기', 'ᆫ', '애', '들', '은', '상판뗴기', '도', '두껍', '드라']","상판떼기,상판뗴기,쌍판떼기,",
2089,저 빨갱이 티비좀 안나오면 좋겠다,1,"['저', '빨갱이', '티비', '좀', '안', '나오', '면', '좋', '겠', '다']","빨갱이,",
2090,나 같으면 저 나이 먹도록 저럴 거면 그냥 한강에 미련없이 투신자살한다 한심한 인생들 ㅋㅋ,1,"['나', '같', '으면', '저', '나이', '먹', '도록', '저렇', '을', '거', '이', '면', '그냥', '한강', '에', '미련', '없이', '투신자살', '하', 'ᆫ다', '한심', '하', 'ᆫ', '인생', '들', 'ㅋㅋ']","투신자살,한심,",
2091,진짜 현실 발정난 저런 개저씨들 때문에 20대 남자들이 더 욕먹는거 ㅋㅋ,1,"['진짜', '현실', '발정', '나', 'ᆫ', '저런', '개저씨', '들', '때문', '에', '20', '대', '남자', '들', '이', '더', '욕먹', '는', '거', 'ㅋㅋ']","발정,개저씨,",
2092,피싸개가 한마디를 안지려고 유치하게 노는 꼬라지 역겹네,1,"['피싸개', '가', '한마디', '를', '안', '지', '려고', '유치', '하', '게', '놀', '는', '꼬라지', '역겹', '네']","꼬라지,역겹,",
2093,여대생이라 그런지 능지도 떨어지고 일머리도 없어서 커피 하나 만드는 데 30분이나 걸림.,1,"['여대', '생', '이', '라', '그렇', 'ᆫ지', '능지', '도', '떨어지', '고', '일', '머리', '도', '없', '어서', '커피', '하나', '만들', '는', '데', '30', '분', '이나', '걸리', 'ᆷ', '.']","능지,",
2094,하여튼 교수들 빡머가리들,1,"['하여튼', '교수', '들', '빡머가리', '들']","빡머가리,머가리,",
2095,친구 입만 벌리면 똥내 나는데 이거 어떡하면 좋냐,1,"['친구', '입', '만', '벌리', '면', '똥', '내', '어', '나', '는', '데', '이거', '어떡하', '면', '좋', '냐']","똥내,",
2096,"그리고 저 놈은 성기 자르고, 뇌 적출해서 박살내야 함.",1,"['그리고', '저', '놈', '은', '성기', '자르', '고', ',', '뇌', '적출', '하', '어서', '박살', '내', '어야', '하', 'ᆷ', '.']","뇌적출,",
2097,지잡대 인생 찌끄레기 색기가 어디서 깝쭉대고 즤랄이야,1,"['지잡대', '인생', '찌끄레기', '색', '기', '가', '어디', '서', '깝쭉대고', '즤랄', '이', '야']","지잡대,찌끄레기,색기,깝쭉,깝쭉대고,즤랄,",
2098,야발 OO 죽이고싶네,1,"['야', '발', 'OO', '죽이', '고', '싶', '네']","야발,",
2099,남비근성은 한국인 종특이잖아 ㅋㅋㅋ,1,"['남비', '근성', '은', '한국인', '종', '특', '이', '잖아', 'ㅋㅋㅋ']","남비근성,종특,",
2100,제대로 도른자식이 들어와서 아주 분위기를 흐려,1,"['제대로', '도른', '자식', '이', '들어오', '어서', '아주', '분위기', '를', '흐리', '어']","도른자식,도른,",
2101,대책도 없이 학교 그만둔다니까 그러지 개 망나니년아,1,"['대책', '도', '없이', '학교', '그만두', 'ᆫ다니까', '그러', '지', '개', '어', '망나니', '년', '아']","개망나니,망나니,년,",
2102,무식하면 입부터 닫자,1,"['무식', '하', '면', '입', '부터', '닫', '자']","무식,",
2103,세월호 시체팔이로 권력 먹은 놈들이 뭘 할 줄 알겠음 ㅋㅋ,1,"['세월호', '시체팔이', '로', '권력', '먹', '은', '놈', '들', '이', '뭐', 'ᆯ', '하', 'ᆯ', '줄', '알', '겠', '음', 'ㅋㅋ']","시체팔이,",
2104,아 킹정 지네 개색희 지네 눈에만 이쁘지 우리 눈엔 그냥 짐승일 뿐임,1,"['아', '킹정', '지네', '개색희', '이', '지', '너', '의', '눈', '에', '만', '이쁘', '지', '우리', '눈', '에', 'ᆫ', '그냥', '짐승', '이', 'ᆯ', '뿐', '이', 'ᆷ']","개색희,짐승,",
2105,옘뱅하것이 조꺼이하네 진짜,1,"['옘뱅하', '것', '이', '조꺼이', '하', '네', '진짜']","옘뱅,조꺼이,",
2106,그니깐ㅋㅋ 십알 심지어 저번에 먹은 메뉴 거지근성 나오는거지 다 먹어놓고 어쩔 수 없이 알겠다하니깐 걍 환불해달래,1,"['그니까', 'ᆫ', 'ㅋㅋ', '십', '알', '심지어', '저번', '에', '먹', '은', '메뉴', '거지', '근성', '나오', '는', '거', '이', '지', '다', '먹', '어', '놓', '고', '어쩌', 'ᆯ', '수', '없이', '알', '겠', '다', '하', '니깐', '걍', '환불', '하', '어', '달', '래']","십알,거지,거지근성,",
2107,실제로는 조빱에다 선민의식에 찌든 찐따면서...,1,"['실제로', '는', '조빱', '에다', '선민의식', '에', '찌들', 'ᆫ', '찐따', '이', '면서', '...']","조빱,찐따,",
2108,하오 오늘따라 진짜 총살각이다,1,"['하오', '오늘', '따르', '어', '진짜', '총살', '각', '이', '다']","총살,총살각,",
2109,정신 차리기 글른 거 같은데 바로 뇌사시킬까?,1,"['정신', '차리', '기', '글', '르', 'ᆫ', '거', '같', '은데', '바로', '뇌사', '시키', 'ᆯ까', '?']","뇌사,뇌사시키,뇌사시킬,",
2110,너네 엄마 십자인대 끊어서 걸을 때 절뚝 거리는거 보고싶다.,1,"['너', '네', '엄마', '십자', '인대', '끊', '어서', '걷', '을', '때', '저', 'ᆯ', '뚝', '거리', '는', '거', '보', '고', '싶', '다', '.']","십자인대,십자인대끊,",
2111,나 버스운전사인데 너 치러간다,1,"['나', '버스', '운전사', '이', 'ᆫ데', '너', '치', '러', '가', 'ᆫ다']","치러,치러간다,",
2112,내가 샀다는게 아니라 싯팔련아,1,"['나', '가', '사', '었', '다는', '것', '이', '아니', '라', '싯팔련아']","싯팔,싯팔련,싯팔련아,",
2113,역시 처돌은 련은 클라스가 다르노,1,"['역시', '처돌', '은', '련', '은', '클라스', '가', '다르', '노']","처돌,처돌은련,",
2114,이쯤 되면 그런 지능낮은샛기들은 걍 인류의 발전을 위해 다 죽여버려야 하는 거 아니냐?,1,"['이쯤', '되', '면', '그런', '지능', '낮', '은', '새', '엇', '기', '들', '은', '걍', '인류', '의', '발전', '을', '위하', '어', '다', '죽이', '어', '버리', '어야', '하', '는', '거', '아니', '냐', '?']","지능낮은,지능낮은샛기,샛기,",
2115,온실 속 잡초로 자란 찐따 놈들이 앰흑 흉내낸답시고 꺼드럭거리는 거잖아,1,"['온실', '속', '잡초', '로', '자라', 'ᆫ', '찐따', '놈', '들', '이', '앰흑', '흉내', '내', 'ᆫ답시고', '꺼드럭', '거리', '는', '거', '잖아']","찐따,앰흑,꺼드럭,",
2116,그 돈만 모아도 목돈 되겠는데 저능아들이라 그걸 모름 ㅋㅋㅋ,1,"['그', '돈', '만', '모으', '어도', '목돈', '되', '겠', '는', '데', '저능아', '들', '이', '라', '그거', 'ᆯ', '모르', 'ᆷ', 'ㅋㅋㅋ']","저능아,",
2117,진짜 팀플 개긑다 사람이 없다 사람이 뭐만하면 잠수타고 할머니는 왜 맨날 돌아가시는건데 씨이팔,1,"['진짜', '팀플', '개긑다', '사람', '이', '없', '다', '사람', '이', '뭐', '만', '하', '면', '잠수', '타', '고', '할머니', '는', '왜', '맨날', '돌아가', '시', '는', '거', '이', 'ᆫ데', '씨', '이', '팔']","씨이팔,",
2118,엄빠없는 애들임 봐줘라 가정교육을 똑바로 배웠으면 그랬겠냐 없으니까 행동이 그따구지,1,"['엄빠', '없', '는', '애', '들', '이', 'ᆷ', '봐주', '어라', '가정교육', '을', '똑바로', '배우', '었', '으면', '그렇', '었', '겠', '냐', '없', '으니까', '행동', '이', '그따구지']","엄빠없,",
2119,그래도 너무하다 혼자 이걸 어떻게 하라고 개긑은 련들.. 길에서 마주치면 바로 칼빵이다,1,"['그래도', '너무', '하', '다', '혼자', '이거', 'ᆯ', '어떻', '게', '하', '라고', '개긑', '은', '련', '들', '..', '길', '에서', '마주치', '면', '바로', '칼', '빵', '이', '다']","개긑,개긑은,칼빵,",
2120,저 파렴치한 기더기 색기들.,1,"['저', '파렴치', '하', 'ᆫ', '기더기', '색기', '들', '.']","파렴치,기더기,",
2121,너 복부 쑤시기 전에 그냥 조용히 가라,1,"['너', '복부', '쑤시', '기', '전', '에', '그냥', '조용히', '가', '어라']","복부쑤시,",
2122,길빵충들 술쳐먹고 길에서 침뱉고 난리네 꽁초 입에 쑤셔넣어버릴까보다,1,"['길빵', '충', '들', '술', '치', '어', '먹', '고', '길', '에서', '침', '뱉', '고', '난리', '이', '네', '꽁초', '입', '에', '쑤시', '어', '넣', '어', '버리', 'ᆯ까', '보', '다']","길빵충,충,",
